
1660.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;100.0000
1670.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
1680.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
1690.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
1720.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
1730.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;22.0000
1740.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1750.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1780.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1790.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1800.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1810.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1820.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1850.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1860.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1870.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1880.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
1890.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;21.0000
1920.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;100.0000;22.0000
1930.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;100.0000
1940.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;100.0000
1950.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
1960.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
1990.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2000.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2010.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2020.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2030.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2040.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2070.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2080.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2090.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2120.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;101.0000;101.0000
2130.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;100.0000;101.0000
2140.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;100.0000;100.0000
2150.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;100.0000;100.0000
2180.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2190.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2200.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2210.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2220.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;22.0000
2230.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2240.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2270.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2280.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2290.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2300.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;21.0000;21.0000
2310.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;21.0000
2320.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;21.0000
2330.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2360.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2370.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2380.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
2390.0000;0.0000;0.0000;0.0000;0.0000;0.0800;0.0200;0.0200;22.0000;22.0000
